id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
ws85b4529,Image,ws85b4333,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b235_Z00454_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85005249,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85134522,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85122412,,,,,PH037_b235_Z00454_print (recto),open,
ws859n039,Image,,247857,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00765_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85108620,http://id.loc.gov/authorities/subjects/sh2006009037,,,,,,,Government Building [00765]  (recto),open,
kp78hj00p,Image,kp78hh994,254230,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_SH00141_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,Loading Lumber at Westport Lumber Co Docks (recto),open,
ws85bg94w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01201_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,,,PH037_b211_Z01201_nitrate,open,
df720057f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b084_S00085,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85087765,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85137241,,,,,PH037_b084_S00085 Angelus Studio Photographs,open,
df71gb57s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b058_H00421,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048493,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/names/no97021243,http://id.loc.gov/authorities/subjects/sh85048481,,,,,,PH037_b058_H00421 Angelus Studio Photographs,open,
ws85bc89d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_048r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b239_048r (verso),open,
kp78hg04c,Image,kp78hf932,254160,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_03278_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,,PH037_b215_03278_print (recto),open,
bv73c8275,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_B01115_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,"Ambassador Apartments, Portland, OR. (verso)",open,
ws85b555b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_09274_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85008644,,,,,,,PH037_b236_09274_print (verso),open,
df66tq30z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_0P21td,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85048608,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://opaquenamespace.org/ns/subject/outdoorcandidportraits,http://id.loc.gov/authorities/names/n81144582,http://id.loc.gov/authorities/subjects/sh85048608,,,,,,PH037_0P21 Angelus Studio photographs,open,
ws85b5232,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_Z00456_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85078804,,,,,,,"Assorting Table Force, Oregon American Lumber Co.  Vernonia, OR.  (verso)",open,
df71fp333,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b004_AG00152,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85074350,http://id.loc.gov/authorities/subjects/sh85056208,http://id.loc.gov/authorities/subjects/sh85048088,,,,,,PH037_b004_AG00152 Angelus Studio Photographs,open,
ws859h094,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_OP00098_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85147931,,,,,,,Portland reading room (verso),open,
ws859v958,Image,ws859v97t,255106,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00412_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85117790,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85085422,http://id.loc.gov/authorities/subjects/sh85135386,,,,PH037_b233_T00412_print (recto),open,
ws859v96j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00386_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85010581,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85117794,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85137241,,PH037_b233_T00386_print_copy1 (verso),open,
ws85b199k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_F00005_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2008020108,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85048866,http://id.loc.gov/authorities/subjects/sh85048726,,,,,,PH037_b234_F00005_print_copy1 (verso),open,
df737g89z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b171_62961,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2006005696,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85035583,http://id.loc.gov/authorities/subjects/sh85031345,http://id.loc.gov/authorities/subjects/sh85123295,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85110870,http://id.loc.gov/authorities/subjects/sh85114250,,Phoenix Utility Co.,open,
df737m62c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b177_B00415,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh88001805,http://id.loc.gov/authorities/subjects/sh85008033,http://id.loc.gov/authorities/subjects/sh85128297,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85088723,,,,,PH037_b177_B00415,open,
kp78hf61s,Image,kp78hf60h,247617,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_25822_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85091587,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,,,,,,,P & P Waiting Room.  (recto),open,
df72ck915,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b128_Z01347,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh94002186,http://id.loc.gov/authorities/subjects/sh85038796,,,,,,,Indian family of ten seated in front of large tipi in landscape.,open,
n870zv93x,Image,n870zv92n,248398,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_24755_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85039407,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85101264,,,,,PH037_b213_24755_print (recto),open,
df72cj40g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b121_SH00617,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049619,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85095430,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85082013,http://id.loc.gov/authorities/subjects/sh85017929,http://id.loc.gov/authorities/subjects/sh99001240,http://id.loc.gov/authorities/subjects/sh85121591,PH037_b121_SH00617 Angelus Studio Photographs,open,
ws859k85c,Image,ws859k843,245824,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_48084_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh96001593,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,New Sellwood Bridge (copy 2) (recto),open,
ws85b967z,Image,ws85b966p,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_061r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85142531,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh2003000203,http://id.loc.gov/authorities/subjects/sh95006923,http://id.loc.gov/authorities/subjects/sh85107145,,,,,PH037_b239_061r (recto),open,
df7201090,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b087_S00145,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87007253,http://id.loc.gov/authorities/subjects/sh89000385,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh2008020285,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85087823,,,PH037_b087_S00145 Angelus Studio Photographs,open,
jm214r88h,Image,jm214r86z,245019,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32640_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85034333,,,,,,,PH037_b217_32640_print (recto),open,
ws859t03b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_AM00137_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055818,http://id.loc.gov/authorities/subjects/sh85111945,http://id.loc.gov/authorities/subjects/sh85055814,http://id.loc.gov/authorities/subjects/sh85055804,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85012328,http://id.loc.gov/authorities/subjects/sh85075925,http://id.loc.gov/authorities/subjects/sh85137241,,PH037_b232_AM00137_print (verso),open,
ws859w725,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00439_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85117794,http://id.loc.gov/authorities/subjects/sh2015002344,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85059282,http://id.loc.gov/authorities/subjects/sh85136049,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85010581,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85148144,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85135386,PH037_b233_Z00439_print_copy2 (verso),open,
ws859q15h,Image,ws859q16s,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_R00298_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85041974,http://id.loc.gov/authorities/subjects/sh85041788,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh2007010911,,,,,,PH037_b231_R00298_print (recto),open,
j3860m67h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00675_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85139693,http://id.loc.gov/authorities/subjects/sh85090422,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,,Captain Clark. (verso),open,
ws85bc99n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_090r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85133951,http://id.loc.gov/authorities/subjects/sh85087787,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85048969,,,,,PH037_b239_090r (verso),open,
df720075c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b085_S00105,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh2002007302,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh2005004897,http://id.loc.gov/authorities/subjects/sh85114749,,,PH037_b085_S00105 Angelus Studio Photographs,open,
ws85bb66w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_107r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85086017,,,,,,,PH037_b239_107r (verso),open,
jm214q162,Image,jm214q15s,244942,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_11818_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh99005359,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85109802,,,,,,,PH037_b217_11818_print (recto),open,
df735309d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b155_SH00302,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85051743,http://id.loc.gov/authorities/subjects/sh85128287,http://id.loc.gov/authorities/subjects/sh85033740,,,,,,,PH037_b155_SH00302 Angelus Studio Photographs,open,
ws859r933,Image,ws859r94c,248045,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_B00680_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2009114565,http://id.loc.gov/authorities/subjects/sh85018628,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010151,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85010377,http://id.loc.gov/authorities/subjects/sh85010422,,"Covey Cadillac Showroom in Edwards Building, Washington and 21st, Portland. (recto)",open,
df734w749,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b147_R00256,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85111014,http://id.loc.gov/authorities/subjects/sh85111156,,,,,,,PH037_b147_R00256 Angelus Studio Photographs,open,
kp78hg05n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_28737_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,PH037_b215_28737_print_copy1 (verso),open,
jm214q960,Image,jm214q95q,244978,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_31524_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b217_31524_print (recto),open,
bv73cb561,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00098_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,Indian War Veterans Convention.  (verso),open,
df720190p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b090_S00238,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85112209,,,,PH037_b090_S00238 Angelus Studio Photographs,open,
ws85b519g,Image,ws85b5186,255138,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_T00273_print_copy3,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85117794,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078099,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85078804,,,,,PH037_b236_T00273_print_copy3 (recto),open,
ws859r160,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_12636_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85146781,http://id.loc.gov/authorities/subjects/sh85114375,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/names/n79021953,,,,,,"Portland, OR [View of early Portland near Willamette River, with development on both banks.] (verso)",open,
df738v03t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b205_12316,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85121557,http://id.loc.gov/authorities/subjects/sh85017740,http://id.loc.gov/authorities/subjects/sh85033740,http://id.loc.gov/authorities/subjects/sh85127662,http://id.loc.gov/authorities/subjects/sh85121561,,,,,"Boiler Loaded by Oregon Stevedoring Co., Overseas Shipping Co., Portland, OR.",open,
df720149z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b088_S00191,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh00006938,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85129476,http://id.loc.gov/authorities/subjects/sh2001005760,,,,PH037_b088_S00191 Angelus Studio Photographs,open,
ws859q350,Image,ws859q34q,254330,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_SH00003_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85114245,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85077979,http://id.loc.gov/authorities/subjects/sh85114236,http://id.loc.gov/authorities/subjects/sh85127732,,,,PH037_b231_SH00003_print_copy1 (recto),open,
