id,model,children,archival_object_id,date_1,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,location_1,location_2,location_3,photographer_1,photographer_2,repository_1,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
ws85b813f,Image,ws85b8125,,1863,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_019r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5756304/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85110904,,,,,,PH037_b238_019r (recto),open,
df737h88w,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b172_65202,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85085409,,,,http://id.loc.gov/authorities/subjects/sh85013213,http://id.loc.gov/authorities/subjects/sh85010377,http://id.loc.gov/authorities/subjects/sh85039770,http://id.loc.gov/authorities/subjects/sh85012728,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85098109,http://id.loc.gov/authorities/subjects/sh85010367,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85121770,PH037_b172_65202,open,
ws859w572,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_22342_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,,,,PH037_b233_22342_print_copy1 (verso),open,
df71g863h,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b050_F00002,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048879,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85028740,,,,,,,PH037_b050_F00002 Angelus Studio Photographs,open,
bv73c8827,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_Z00098_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,Residential House (verso),open,
bv73cb757,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00034_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,Portland City Hall.  (verso),open,
df72cr31r,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b140_MF00529,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85065835,http://id.loc.gov/authorities/subjects/sh85133270,http://id.loc.gov/authorities/subjects/sh85133271,http://id.loc.gov/authorities/names/n87890238,,,,,,PH037_b140_MF00529 Angelus Studio Photographs,open,
ws859r76f,Image,ws859r780,248038,1917/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_B00293_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85009485,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b231_B00293_print_copy2 (recto),open,
jm215894x,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_00365_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85110916,,,,,,,,PH037_b219_00365_print (verso),open,
df72cn713,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b136_MF00116,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85042021,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85065835,http://id.loc.gov/authorities/subjects/sh85017693,,,,,,17. Northwestern Electric Co.,open,
df7200786,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b085_S00110,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh85028742,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85114749,,,,,,PH037_b085_S00110 Angelus Studio Photographs,open,
ws85b2781,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_S00201_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh2001005760,http://id.loc.gov/authorities/subjects/sh85145789,,,,PH037_b234_S00201_print_copy1 (verso),open,
k3569850j,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_27539_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,330 Ainsworth Ave (verso),open,
df738s512,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b202_45837,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/no90027473,http://id.loc.gov/authorities/subjects/sh85076930,http://id.loc.gov/authorities/subjects/sh88004738,http://id.loc.gov/authorities/subjects/sh85134522,http://id.loc.gov/authorities/names/n95089454,http://id.loc.gov/authorities/subjects/sh85048229,http://id.loc.gov/authorities/names/n86034206,,,PH037_b202_45837,open,
df737j441,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b173_59978_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85061891,http://id.loc.gov/authorities/subjects/sh85026130,,,,,,,PH037_b173_59978_copy2,open,
df720002v,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b082_S00018,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,PH037_b082_S00018 Angelus Studio Photographs,open,
jm2159367,Image,jm215935z,254956,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_15491_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85079362,,,,,,,PH037_b219_15491_print (recto),open,
df720055w,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b084_S00083,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5571120/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85087765,http://id.loc.gov/authorities/subjects/sh85111042,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85111063,,,,PH037_b084_S00083 Angelus Studio Photographs,open,
ws859h23z,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_B01199_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85062487,,,,,,,The Oregonian(?) Imperial Hotel (verso),open,
ws859k690,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_45207_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85082013,http://id.loc.gov/authorities/subjects/sh85087168,,,,,,The 'Columbia' at dock (verso),open,
ws85b962k,Image,ws85b9619,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_059r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/subjects/sh85107145,http://id.loc.gov/authorities/subjects/sh2003000203,http://id.loc.gov/authorities/subjects/sh95006923,http://id.loc.gov/authorities/subjects/sh85097741,,,,PH037_b239_059r (recto),open,
ws859w89b,Image,ws859w903,255118,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z01785_print_copy3,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85001211,,,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85008810,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85050588,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85050584,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,PH037_b233_Z01785_print_copy3 (recto),open,
ws859k47z,Image,ws859k487,248487,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_36222_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85010201,,,,,Washington St. looking east from 10th St (recto),open,
bv73c831r,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_22927_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85100163,,,,,,,PH037_b221_22927_print (verso),open,
ws85bc727,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_041r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85098503,http://id.loc.gov/authorities/subjects/sh2003004821,,,,,,PH037_b239_041r (verso),open,
j3860p35n,Image,j3860p36x,247682,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_B00175_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078056,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85074030,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,Crater Lake Lodge on rim of crater. Steep crater wall in foreground. (recto),open,
df734w57n,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b147_R00227,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111156,http://id.loc.gov/authorities/subjects/sh85128595,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85129571,,,,,,PH037_b147_R00227 Angelus Studio Photographs,open,
df720k455,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PHO37_b115_T00441,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh96009373,http://id.loc.gov/authorities/subjects/sh85131377,http://id.loc.gov/authorities/subjects/sh90000809,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh95003037,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85083595,,,PHO37_b115_T00441 Angelus Studio Photographs,open,
ws859v34j,Image,ws859v452,252920,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_02337_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,https://sws.geonames.org/5717789/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85096476,http://id.loc.gov/authorities/subjects/sh87002620,http://id.loc.gov/authorities/subjects/sh85119367,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh87002619,http://id.loc.gov/authorities/subjects/sh85137241,,PH037_b232_02337_print (recto),open,
df71g9063,Generic,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b052_F00094,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,Oystering,Oysters,Fishers,,,,,,,,,,,PH037_b052_F00094 Angelus Studio Photographs,open,
df71fq453,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b008_AM00037,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85083595,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh2003001279,http://id.loc.gov/authorities/subjects/sh85083510,,,,PH037_b008_AM00037 Angelus Studio Photographs,open,
